state,longitude,latitude,method,index_right,dtname,stname
UttarPradeshMadhyaPradeshRajasthan,74.05,24.55,unconstrained,352,Udaipur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,77.65,26.65,unconstrained,116,Dhaulpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.75,26.85,unconstrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.85,26.85,unconstrained,251,Nagaur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.75,27.95,unconstrained,67,Bikaner,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.65,27.45,unconstrained,251,Nagaur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.65,25.65,unconstrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.65,26.15,unconstrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,70.35,27.95,unconstrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.65,23.55,unconstrained,120,Dungarpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.75,24.95,unconstrained,328,Sirohi,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,70.85,25.55,unconstrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.25,25.95,unconstrained,13,Ajmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.35,29.05,unconstrained,153,Hanumangarh,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.75,23.45,unconstrained,120,Dungarpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.65,28.65,unconstrained,67,Bikaner,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.45,28.15,unconstrained,67,Bikaner,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.85,26.15,unconstrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.75,26.35,unconstrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,70.15,27.75,unconstrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,70.75,25.45,unconstrained,49,Barmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.25,29.25,unconstrained,207,Ganganagar,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.55,28.85,unconstrained,67,Bikaner,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.25,24.65,unconstrained,172,Jalor,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.55,27.45,unconstrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.35,25.45,unconstrained,61,Bhilwara,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.85,26.05,unconstrained,196,Karauli,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,75.35,29.15,unconstrained,153,Hanumangarh,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.15,25.05,unconstrained,290,Rajsamand,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,69.85,27.35,unconstrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,70.25,26.75,unconstrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.05,25.15,unconstrained,290,Rajsamand,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,71.45,26.85,unconstrained,169,Jaisalmer,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.45,26.45,unconstrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.35,25.55,unconstrained,61,Bhilwara,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,74.55,28.75,unconstrained,93,Churu,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,76.55,27.65,unconstrained,18,Alwar,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.15,27.95,unconstrained,67,Bikaner,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.65,27.45,unconstrained,251,Nagaur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,72.95,26.55,unconstrained,182,Jodhpur,RAJASTHAN
UttarPradeshMadhyaPradeshRajasthan,73.45,24.65,unconstrained,352,Udaipur,RAJASTHAN
